way,node
22884274,246088545
22884276,246064857
22884276,2268049554
22884276,2268049547
22884276,246107222
22884276,246104944
22884277,246058274
22884277,246088585
22884278,246058263
22884278,246074541
22884278,246058265
22884278,246088590
22884279,246058260
22884279,246088587
22884280,246088585
22884280,246064857
22884281,246088587
22884281,246058263
22884282,246088590
22884282,246058267
22884283,246058267
22884283,246058293
22884283,2294892900
22884283,246058270
22884284,246058270
22884284,246088592
22884285,246088592
22884285,246088554
22884285,246064080
22884285,246090727
22884300,246090727
22884300,246090729
22884301,246090729
22884301,246064083
22884301,246058278
22884301,246104926
22884301,246088517
22884302,246090731
22884302,246090737
22884302,246090741
22884302,2294892899
22884685,246104911
22884685,246104912
22884685,246104914
22884685,246104915
22884686,246104916
22884686,246104918
22884688,246104926
22884688,246104927
22884689,246104927
22884689,246104928
22884690,246104928
22884690,246104930
22884691,246104919
22884691,246104922
22884691,2608603998
22884691,246058278
22884692,246104918
22884692,246104919
22884694,246081658
22884694,246104930
22884694,246104931
22884694,246104933
22884694,246104935
22884755,2268049554
22884755,246107219
22884755,246107224
22884755,246107221
22884755,246104944
22884756,246107222
22884756,246107224
22884758,246074534
22884758,246075605
22884759,246107225
22884759,2446812634
22884759,247200509
22884759,2446812582
22884759,246088529
22894191,246429149
22894191,246430820
22894191,458367792
22894203,25033928
22894203,246509646
22894203,25033814
22894203,713384674
22894206,25033485
22894206,25034306
22894206,25033928
22894211,25034321
22894211,1756717206
22894211,25033352
22894230,25033352
22894230,25034308
22894380,246435835
22894380,246441672
22897196,246509943
22897196,25033897
22897196,25033915
22897196,25033936
22897196,25033930
22897203,246509943
22897203,530680392
22897203,25033872
22897428,933275645
22897428,933275682
22897428,1144685797
22897428,1144685709
22897428,1144685760
22897428,1144685799
22897428,1144685545
22897428,2494243402
22897428,933275683
22897428,933275681
22897428,2494243368
22897428,1144685741
22897428,1144685564
22897428,530680394
22897428,1144685814
22897428,1144685770
22897428,1144685733
22897428,1144685699
22897428,1144685649
22897428,1144685610
22897428,1144685789
22897428,1144685740
22897428,1144685687
22897428,1144685643
22897428,1144685595
22897428,1144685554
22897428,1144685805
22897428,1144685765
22897428,1144685549
22897428,1144685802
22897428,1144685762
22897428,1144685710
22897428,1144685671
22897428,933275645
22897525,933275665
22897525,2458010952
22897525,25033920
22897525,933275643
22897525,25033919
22901601,246547929
22901601,417303270
22901601,246547930
22901601,246547931
22901601,246547932
22901601,246547933
22901601,246547921
22901602,246547922
22901602,246547923
22901602,2688226348
22901602,246547924
22901602,3049955339
22901602,246547925
22901602,246547926
22901602,246547928
22901602,1448524182
22901635,246548153
22901635,3055023164
22901635,246548247
22901635,246548248
22901635,246548249
22901635,246548250
22901635,246548251
22901635,2897249531
22901635,246548252
22901635,417554347
22901635,3049955342
22901635,1329146186
22901635,417554348
22901635,417554349
22901635,417554351
22901635,417554344
22901635,417554345
22901830,246550687
22901830,432824349
22901830,246550688
22901830,246550969
22901830,246550970
22901830,417304300
22901831,417303392
22901831,417303401
22901831,417303404
22901831,417303406
22901831,417303409
22901831,417303386
22901831,429511789
22901831,246550690
22901835,246550732
22901835,246550731
22901835,1774630135
22901835,246550729
22901835,246550728
22901835,246550727
22901835,1774630092
22901835,302840349
22901835,246550726
22901835,246550725
22901835,1774648383
22901835,246550724
22901835,246550723
22901835,246550722
22901835,246550721
22901835,246550720
22901835,246550718
22901835,246550717
22901835,246550716
22901835,246550715
22901835,246550714
22901835,246550687
22901835,432824767
22901835,1774648329
22901835,246550696
22901835,246550695
22901835,246550694
22901835,246550693
22901835,246550692
22901835,246550732
22901842,246550718
22901842,2348177542
22901842,387938777
22901842,2348177540
22901842,2348177539
22901842,246550732
22901844,1250457954
22901844,1250457951
22901844,246550714
22901853,243896321
22901853,417303597
22901853,246550969
22901853,246550690
22901853,246550986
22901859,280720787
22901859,1784925530
22901859,340846763
22902000,283782492
22902000,283783613
22902000,283782494
22902000,246552366
22902000,246552367
22902000,246552368
22902000,246552369
22902000,246552370
22902000,2193078189
22902000,246552371
22902000,246552372
22902000,246552373
22902000,246552374
22902000,354926702
22902000,283776933
22902000,283776934
22902000,283776935
22902000,1516309702
22902000,283778437
22902000,283776938
22902000,283778438
22902000,283783615
22902001,417304504
22902001,417304505
22902001,1774630054
22902001,1774648385
22902001,417304506
22902001,417304503
22902001,417304507
22902001,417304508
22902001,1774630157
22902001,1774630127
22902001,417304510
22902001,417304511
22902001,417304512
22902001,417304502
22902001,417304193
22902001,417304198
22902001,417304196
22902001,2306942516
22902001,1784925550
22902001,1774630152
22902001,1678958082
22902001,417304200
22902001,417304201
22902001,417304202
22902001,1774648333
22902001,417304203
22902001,246552374
22902001,246552375
22902001,246552376
22902001,246552377
22902001,246552378
22902001,246552379
22902001,246552380
22902001,246552381
22902004,246552381
22902004,246552382
22902004,1871660197
22902004,246552383
22902004,1827398285
22902004,2724271811
22902004,246552366
22902004,1678958075
22902004,1774630136
22902004,1774630229
22902004,1774630081
22902004,1774630064
22902004,1250457954
22902094,246552959
22902094,1307776975
22902104,246552959
22902104,1307776985
22902151,368078
22902151,246553140
22902151,3028138312
22902196,1307776975
22902196,332206202
22902196,1437838341
22902196,246553254
22902196,246553255
22902196,246553256
22902196,246553257
22902227,332204112
22902227,246553424
22902227,246553425
22902227,1606919982
22902227,1606920069
22902227,246553427
22902227,332203755
22909500,246020552
22909500,1440454977
22909500,268223922
22909500,429274753
22909500,2944152890
22909500,246650670
22909517,2521646657
22909517,1810394642
22909517,25290284
22909517,2521646658
22909517,2521646655
22909517,2521646661
22909517,2521646656
22909517,2521646660
22909517,2521646659
22909517,2521646663
22909517,2521646657
22909524,246650866
22909524,418606356
22909524,246650867
22909525,246650867
22909525,246650868
22909526,246650868
22909526,246651569
22909526,246650870
22909530,246650870
22909530,246650871
22909532,246650871
22909532,1770366895
22909532,1770366950
22909532,1582918028
22909532,246650872
22909532,662617036
22909532,246650873
22909532,662617037
22909532,246650874
22909593,246650865
22909593,246650866
22909614,246650864
22909614,246650865
22909652,246650862
22909652,246650863
22909652,2629094143
22909654,246650861
22909654,2629094144
22909654,2629094145
22909654,1313158269
22909654,1313158238
22909654,1313158261
22909654,1313158266
22909654,246650862
22909655,3208650018
22909655,246650861
22909664,246651487
22909664,1426600497
22909664,246651534
22909695,429274754
22909695,246651567
22909695,246651568
22909695,1770366928
22909695,1770366910
22909695,1770366872
22909695,1770366924
22909695,1770366925
22909695,1770366946
22909695,246650870
22909702,1088436904
22909702,2813796662
22909702,2944152895
22909702,245274689
22909702,2944152892
22909702,246020637
22909702,245274688
22909715,246650871
22909715,1439761909
22909715,1439761910
22909715,246650671
22909789,246652017
22909789,2200150692
22909789,2177301481
22909789,308223742
22909789,2200150681
22909789,554913186
22909789,1158891442
22909789,554927713
22909789,246652026
22925181,246842023
22925181,2466422340
22925181,174040240
22925198,244483520
22925198,3382564089
22925198,65308763
22925199,244483520
22925199,1193281372
22925199,2466422339
22925199,246842023
22925221,174040240
22925221,244483520
22925393,25254129
22925393,1205055573
22925393,246843613
22925393,1205055671
22925745,246846676
22925745,246846675
22925745,246846447
22925791,96134198
22925791,1794436688
22925791,246846676
22925791,1990698836
22925791,152745398
22926087,152748081
22926087,203330262
22926088,203329763
22926088,2206863601
22926088,247352376
22926088,203330263
22926088,2539785484
22926088,203330264
22926090,203330262
22926090,2206863596
22926090,203329763
22926096,152748081
22926096,246850739
22926096,152748079
22926096,333271562
22926096,1798400985
22926096,567375980
22926116,94151149
22926116,246849044
22926116,2458243811
22926116,246849045
22926116,246849046
22926116,2458243819
22926116,246849047
22926118,246849049
22926118,2493546388
22926118,94151145
22926121,246849051
22926121,246849056
22926121,94153133
22926122,94151151
22926122,246849056
22926180,24969658
22926180,24969685
22926180,2840506841
22926180,2840506838
22926180,24969692
22926188,246849636
22926188,24958706
22926215,246849887
22926215,482164113
22926215,246849942
22926328,398772
22926328,25273886
22926328,2180084696
22926328,15643084
22926328,2180084691
22926328,687096818
22926328,25273870
22926328,2180084687
22926328,430576300
22926328,25273869
22930514,249581621
22930514,250349362
22930514,250349363
22932033,249071424
22932033,249071611
22932033,249071469
22932033,249071466
22932033,249071463
22932033,249071460
22932033,249071457
22932033,249743393
22932037,247040832
22932037,1836650555
22932037,1773421273
22932037,1773421277
22932037,1836650619
22932037,1836650625
22932037,247040834
22932037,247040835
22934762,558457800
22934762,683074993
22934762,430773
22937608,246058336
22937608,568079015
22937608,2366180240
22937608,2366180239
22937608,246058339
22937609,246058339
22937609,568079018
22937609,568085305
22937609,246074589
22937609,568050611
22937609,246058341
22937609,246074577
22937609,246074578
22937609,2869927590
22937609,246074581
22937609,568070518
22937609,246074582
22937711,247040832
22937711,247040578
22937711,1836650582
22937711,1836650585
22937731,246075606
22937731,246075605
22937731,2608604050
22937731,246075604
22937732,246088519
22937732,246074575
22937732,246074557
22937732,246090754
22937732,246090731
22937732,247233106
22937732,246088541
22937732,246088531
22937732,2446812570
22937732,246088529
22937732,2446812586
22937732,246088550
22937733,246088517
22937733,246104911
22937733,246058276
22937733,568070335
22937734,246081658
22937734,246088513
22937734,246104916
22937734,246104915
22937734,246088517
22937762,246081692
22937762,246081689
22937762,246081676
22937762,246081670
22937762,246081669
22937762,246081666
22937762,246081664
22937762,246081662
22937762,246081658
22937786,246088545
22937786,246088550
22937786,246088559
22937786,246104936
22937787,246088559
22937787,246088554
22937787,246075607
22937787,246075608
22937787,246075609
22937936,169298141
22937936,1773477751
22937936,2554873717
22937936,247040622
22937936,558457800
22940762,94165420
22940762,2160594572
22940762,1342011464
22940762,94168165
22940779,368327397
22940779,94165420
22940796,94207053
22940796,247114623
22940797,247114623
22940797,368327397
22940824,247114737
22940824,414997646
22940824,247114746
22940854,327048374
22940854,1786279602
22940854,94166339
22940894,26401021
22940894,697868073
22940894,709023672
22940894,2574168712
22940894,26401625
22940894,2650495653
22940894,26401623
22940894,2650495658
22940894,26401983
22940894,94138282
22940894,94138036
22940912,94138036
22940912,94138038
22940912,227052554
22940912,2641022384
22940912,227054331
22940912,374235093
22940912,374235164
22940912,94138040
22940912,26401980
22940912,338481508
22940912,26401966
22940912,178888999
22940983,26402098
22940983,693255317
22940983,260685773
22940983,26402126
22944302,26402083
22944302,2688156846
22944310,159695407
22944310,709023455
22945486,664256916
22945486,664256920
22945486,664256921
22945487,25034462
22945487,664256916
22945555,247188062
22945555,247188122
22945561,245805296
22945561,528460876
22945561,135181501
22945561,549792482
22945561,549792483
22945561,549792485
22945561,549792486
22945561,1129978480
22945561,549792480
22945561,549792488
22945561,245805296
22946212,247200509
22946212,247200513
22946212,247200511
22946213,246104944
22946213,2446812618
22946213,247200513
22946213,2446812564
22946213,2446812556
22946213,246088541
22946745,21659773
22946745,2924393170
22946745,549777227
22946745,549777225
22946771,21659773
22946771,21659759
22946786,21659773
22946786,21659803
22947147,246088517
22947147,2294956148
22947147,2294956147
22947147,246088519
22947149,246058344
22947149,246074584
22947149,246074586
22947149,1787913786
22947149,246074587
22947150,246058341
22947150,246074568
22947150,246074557
22947151,247233106
22947151,247233107
22948946,247265230
22948946,247265232
22948946,247265116
22950316,130040863
22950316,568051530
22950316,3288053009
22950329,247277761
22950329,2014228941
22950329,2989499435
22950329,247277353
22950329,280092022
22950329,247277206
22950329,247275256
22950329,247275242
22956317,26588372
22956317,26588347
22956317,2284436520
22956317,2284436528
22956317,26401904
22956581,247342110
22956581,705514745
22956581,247341980
22956581,247341981
22956581,2284436492
22956581,705514979
22956581,26588382
22956648,361031
22956648,247345851
22956670,247345851
22956670,247342541
22956671,247342541
22956671,247352879
22956741,247347262
22956741,277500907
22956741,1713218717
22956741,1713218718
22956741,1713218721
22956741,247347283
22956743,247347283
22956743,2613245295
22956743,2613245296
22956743,247347284
22956744,247347284
22956744,1713218732
22956744,26588366
22956748,247347341
22956748,707414233
22956748,247347520
22956748,247347521
22956801,165985268
22956801,3084659768
22956801,2406124951
22956801,3084659772
22956801,3084659773
22956801,3084659774
22956801,3084659778
22956801,3084659779
22956801,165988398
22956802,247348743
22956802,2284436503
22956802,247348741
22956803,247348741
22956803,247348751
22956845,247348751
22956845,2284436500
22956845,2284436497
22956845,361036
22956888,247350371
22956888,665309037
22956888,247351078
22956989,247352368
22956989,1577485224
22956989,247352374
22956989,247352375
22956989,1794436711
22957035,247352879
22957035,665321094
22957035,247352885
22957047,1420142603
22957047,247352939
22957047,247352940
22957047,665371885
22957047,411736467
22957049,247352942
22957049,1142990138
22957050,247352891
22957050,247352942
22957060,665321094
22957060,665321095
22957060,665321096
22957060,247352896
22957060,1420142594
22957060,332481349
22964641,25101546
22964641,2734148895
22964641,247431296
22964675,247431480
22964675,1528113317
22972089,247596077
22972089,2734149000
22972089,1945079613
22972089,368143
22972090,247596080
22972090,247596077
22972336,117087528
22972336,544523706
22972336,2284436475
22972336,1969957259
22972336,1376039432
22972336,1376039430
22972336,1376039428
22972850,247631371
22972850,2652080811
22972850,382071
22972851,247631372
22972851,247631371
22973291,178801330
22973291,699225044
22973291,699225032
22973291,251052324
22973291,699045729
22973383,178801329
22973383,2162802042
22973383,698083582
22973383,392897809
22973383,368144
22973414,247641149
22973414,2162802077
22973414,2162802078
22973414,247641788
22973414,218119662
22973459,247642735
22973459,25554711
22979799,247712555
22979799,664220925
22979799,247712693
22979799,241872747
22980005,26401927
22980005,721443574
22980177,229595389
22980177,2063910473
22980177,341100818
22980177,247716980
22980184,247716980
22980184,170822943
22980184,170822945
22980184,3416627048
22980184,3416627051
22980184,3416627050
22980184,3416627049
22980184,170822947
22982498,1142990072
22982498,2268049589
22982498,2268049595
22982498,247754373
22982498,235830503
22982500,235830503
22982500,411736461
22982500,2268049602
22982500,247754377
22982503,247754377
22982503,247754382
22982503,2268049605
22982503,411736462
22982503,235830506
22982503,411736464
22982585,21647973
22982585,2249340455
22982585,929489130
22982585,411736435
22982585,21648009
22982601,21647976
22982601,2250993718
22982601,247756474
22982613,247756429
22982613,247756542
22982633,247756474
22982633,1920074484
22982633,320935332
22982633,1920074490
22982633,1920074481
22982633,247756429
22982634,247756542
22982634,2249340457
22982693,247757518
22982693,2250993709
22982693,1920074463
22982693,247757608
22982713,247757673
22982713,2415289592
22982713,247757678
22982713,2415289587
22982713,247757679
22982729,247757844
22982729,247757850
22987234,117091166
22987234,665380185
22987244,340394504
22987244,1711844985
22987244,340394509
22987244,2385176057
22987244,355323680
22987305,65280686
22987305,2385176087
22987305,2385176096
22987305,65280685
22987305,2385176069
22987305,65280682
22987305,1334995827
22987305,65280681
22987305,65280680
22987305,413976481
22987305,65280678
22987305,2385176086
22987305,65280677
22987305,65280676
22987305,65280675
22987305,413977871
22987305,2385176054
22987305,65280674
22987305,2385176075
22987305,2385176082
22987305,65280673
22987327,249580374
22987327,1301125494
22987327,694864386
22987327,1307318812
22987327,1307319161
22987415,151362739
22987415,1789061623
22987415,1789061412
22987415,430789
22996419,36466111
22996419,2469708725
22996419,36466301
22996421,36466301
22996421,2469708738
22996421,36466700
22996421,471728
22996440,471728
22996440,36466463
22996440,247921252
22996449,24984661
22996449,24984634
22996449,2636440921
22996449,24984632
23012896,248107539
23012896,1866022035
23012896,1866022048
23012896,2721222995
23012896,1568010101
23012896,259288315
23012896,248107559
23017514,644153
23017514,2650782899
23017514,1920074445
23017514,644156
23017749,248174805
23017749,471044163
23017749,2074394935
23017749,141591343
23017786,248175139
23017786,534402985
23017786,248175280
23017786,248175281
23017786,248175282
23017786,534402984
23017786,1164949855
23017786,248175283
23017877,25186702
23017877,2496113410
23017877,25183615
23017877,2496113402
23017877,25183601
23025371,36471496
23025371,248354494
23025503,248359781
23025503,3000304212
23032554,65287255
23032554,2385176063
23032554,65280685
23032556,65280674
23032556,65280685
23032658,248492126
23032658,694864371
23032658,248492127
23032658,249580372
23032674,431394661
23032674,151362822
23032674,152739591
23032674,151362823
23032674,1307127453
23032674,619140581
23032674,151362824
23032764,152739326
23032764,152739328
23032765,431394661
23032765,8809446
23032765,1301310366
23032765,431394918
23032839,248493670
23032839,1086972135
23032859,248493786
23032859,2997717844
23032859,248493792
23032891,354164160
23032891,616883314
23032891,248494025
23032928,357575575
23032928,130042290
23032928,1437800183
23041240,248579169
23041240,248579166
23041243,576166191
23041243,248579254
23041245,268672945
23041245,248579259
23041255,258419504
23041255,258419506
23041255,2720107983
23041255,248579418
23041256,248579338
23041256,248579417
23041263,27323508
23041263,27323507
23041263,27323506
23041263,27323502
23041264,248579474
23041264,1089076159
23041265,94134800
23041265,576168402
23041265,248579476
23041266,248579256
23041266,469752943
23041266,248579478
23041266,2753942289
23041266,248579476
23041327,320901156
23041327,203318837
23041344,203318837
23041344,320901154
23041375,248581536
23041375,1131065579
23041375,248581540
23041375,346316507
23041375,346313636
23041375,346316778
23041375,248581199
23041375,320907279
23041375,1296445568
23041375,248581423
23041575,219320528
23041575,2180096958
23041575,219320526
23046234,164454690
23046234,164454694
23046234,164454696
23046234,164432202
23046239,248670444
23046239,1146321184
23046239,164449829
23046241,164428975
23046241,1146321265
23046241,1146321156
23046241,1146321213
23046241,84762436
23046241,2197832031
23046242,25288703
23046242,1146321123
23046242,164433045
23046242,25288705
23046242,1146321177
23046242,25288706
23046242,1146321219
23046242,164432691
23046242,25288707
23046242,1146321115
23046242,25240481
23046243,248670445
23046243,25288166
23046243,25288729
23046243,25240533
23046244,25288170
23046244,1146321211
23046244,25288169
23046244,1146321153
23046244,164452198
23046244,25288168
23046244,164452199
23046244,25288167
23046244,25288166
23046245,164440626
23046245,164440628
23046245,164440631
23046245,164440632
23046245,164440634
23046910,112014705
23046910,112014706
23046988,21348459
23046988,248683794
23047016,510582029
23047016,158259680
23047016,1179767009
23047016,248684818
23047016,1512982624
23047016,248684819
23047016,360185587
23047016,1179767021
23047016,248684820
23047016,248684821
23047016,1179766742
23047016,248684822
23047016,248684823
23047016,248684824
23047016,248684825
23047016,367618
23047035,248684861
23047035,248684860
23047035,929047809
23047035,929047781
23047035,929047811
23047035,248684859
23047035,248684858
23047035,1369165533
23047035,1369165536
23047035,1369165535
23047035,1369165534
23047035,1369165532
23047035,1369165531
23047035,1369165530
23047035,248684861
23047039,21292409
23047039,3375721550
23047039,3375721587
23047039,36467166
23052407,25288190
23052407,25288191
23052407,164432201
23052407,25288185
23052407,164432202
23052416,25288200
23052416,555577219
23052416,1448430394
23052416,84762448
23052417,25288211
23052417,248753466
23052417,1842403820
23052417,25288212
23052417,25288502
23052418,25288199
23052418,25288203
23052418,1842403821
23052418,248753465
23052418,25288200
23052420,25240481
23052420,559085105
23052420,1146321214
23052420,25288710
23052420,1146321174
23052420,248753470
23052420,25288711
23052421,25288711
23052421,1146321264
23052421,248753469
23052421,341068986
23052421,1991580828
23052421,25288524
23052437,169190513
23052437,169190517
23052437,169190518
23052437,169190521
23052437,170821143
23052438,229594369
23052438,2280032692
23052438,229594374
23052438,229594375
23052439,169165774
23052439,25240446
23052439,25240448
23052439,25240515
23052439,415142203
23052439,248753568
23052440,25240443
23052440,25240441
23052441,248753569
23052441,25240516
23052441,1160233346
23052441,25240449
23052441,25240447
23052441,25240443
23052446,164446023
23052446,164446024
23052446,164446167
23052446,164446026
23052446,2197454371
23052446,164446027
23052446,164446029
23052480,248753912
23052480,3146016416
23052480,2710711290
23052480,3334762041
23055378,170826061
23055378,170826062
23055378,25240518
23056166,36476880
23056166,82408940
23056166,36479234
23056230,929942075
23056230,929942083
23056230,929942081
23056230,929942047
23056230,929942043
23056230,929942075
23056247,510569676
23056247,510569820
23056247,1513389969
23056247,21292411
23056272,36472844
23056272,36472067
23063556,245923287
23063556,245923288
23063556,2596022360
23065769,169293793
23065769,2991139947
23065769,2140279441
23065769,248906487
23071640,248967031
23071640,26400949
23071686,26400969
23071686,26400966
23071686,26401042
23071694,26401042
23071694,702977145
23071694,557418236
23071694,26401039
23075013,249743393
23075013,2538606949
23075596,343692622
23075596,2469764188
23075596,343693041
23075596,249076459
23075596,346889989
23075596,249076455
23075596,249076472
23075600,28869384
23075600,1837866416
23075600,28869385
23075600,1837866412
23075600,28869386
23075600,1837866410
23075600,28869388
23075600,463590521
23075600,463592082
23075602,249076494
23075602,249076492
23075602,249076491
23075602,249076490
23075602,249076488
23075602,249076486
23075602,463605318
23075602,249076485
23075602,249076482
23075602,249076471
23075603,166300768
23075603,166300770
23075603,166300771
23075603,166300772
23075603,166300773
23075603,166300775
23075603,166300777
23075604,166300777
23075604,1837866419
23075604,166300778
23075608,166300754
23075608,558401439
23075608,558401448
23075608,166300756
23075608,166300759
23075608,166300762
23075675,249077164
23075675,25240339
23075675,25240337
23075675,25240335
23075675,558533356
23075675,25240333
23075675,25240285
23075675,25240283
23075675,25240281
23075675,25240279
23075675,25240277
23075675,2991188333
23075675,25240275
23075675,2991188331
23075675,25240273
23075675,2991188329
23075675,25240271
23075675,25240128
23075677,249077166
23075677,25240342
23075678,25240338
23075678,25240340
23075678,249077166
23075679,25240341
23075679,100288224
23075679,249077164
23084169,21378263
23084169,249169172
23084172,249168967
23084172,249168058
23084219,249168335
23084219,249169368
23084219,249169240
23084219,249169241
23084219,249168967
23084219,2463876755
23084219,249168968
23084219,159884488
23084238,249169042
23084238,249169197
23084238,249169239
23084238,681245726
23084238,249169172
23084238,2463876742
23084238,2444032035
23084238,2444032034
23084238,2463876725
23084238,249169173
23084252,249169197
23084252,249169368
23084252,249169241
23084252,2463876778
23084252,2463876775
23084252,249169239
23084252,249169197
23085923,185877802
23085923,1837794031
23085955,249190628
23085955,597614875
23085956,249190628
23085956,1376083746
23085956,249190690
23085956,249190691
23085956,249190693
23085956,367423201
23085956,3163238409
23090029,249246173
23090029,249246174
23090029,249246175
23090030,249246184
23090030,249246275
23090030,249246276
23090030,249246277
23090030,249246278
23090030,1678327202
23090030,249246279
23090030,249246280
23090030,249246281
23090030,249246282
23090030,249246283
23090030,249246284
23090030,249246285
23090030,249246286
23090030,249246287
23090030,249246209
23090038,249246297
23090038,249246208
23091562,60912205
23091562,268499816
23097509,36478550
23097509,36477763
23097510,36478359
23097510,36478552
23097510,36478551
23097510,36478550
23097532,36478551
23097532,249335575
23097644,249336446
23097644,249336447
23097644,791691411
23097644,791691435
23097644,791691221
23097644,791691386
23097644,791691404
23097644,791691413
23097644,791691444
23097644,249336448
23097644,249336449
23097644,791691368
23097644,791691351
23097644,791691439
23097644,791691359
23097644,791691430
23097644,791691396
23097644,791691391
23097644,249336446
23097648,249336495
23097648,249336496
23097648,1811355456
23097648,1811355457
23097648,1811355458
23097648,1811355463
23097648,249336500
23097648,249336501
23097648,791691393
23097648,791691357
23097648,791691443
23097648,791691428
23097648,791691394
23097648,791691362
23097648,791691218
23097648,249336495
23097650,249336506
23097650,263263861
23097650,249336508
23097650,264015879
23097650,264015454
23103062,332434736
23103062,3212787282
23103167,174985267
23103167,2834029135
23103167,174979269
23103243,174985066
23103243,174985068
23103276,322808918
23103276,174984375
23103292,174983940
23103292,174985267
23103327,60912208
23103327,148944195
23103487,60913095
23103487,60913096
23103487,3455492653
23103487,558972167
23103487,60913097
23103520,152806497
23103520,1532887270
23103520,3166731944
23103520,3166731945
23103520,619237594
23108872,145934117
23108872,1759328520
23108872,1759328518
23108872,415073289
23112595,88806167
23112595,36478353
23114930,249549514
23114930,249549573
23114930,249549574
23114932,249549514
23114932,2463951842
23114932,2463951863
23114932,249549559
23114932,249549561
23114987,249550320
23114987,249550350
23114987,930283193
23114987,249550351
23114987,249550352
23114994,249550383
23114994,2850469728
23114994,249550388
23114994,249550389
23114994,725047772
23115005,64624092
23115005,2850469717
23115005,175485502
23115064,249551020
23115064,249551021
23115066,249550532
23115066,2850469715
23115066,249660715
23115951,64624092
23115951,2850469719
23115951,64624091
23115951,249550383
23115951,2850469726
23115951,249550320
23115951,2850469730
23115951,2986185133
23115951,2850469731
23115951,64624090
23115953,64624089
23115953,2764633756
23115953,930283238
23115953,64624088
23115953,2764633764
23115953,2463951519
23115953,360978
23115972,36476887
23115972,641377068
23115972,36476886
23115972,36476885
23115980,36476885
23115980,248790275
23115980,36476883
23115980,36476882
23115980,36476881
23123533,249660483
23123533,249660494
23123533,249660495
23123533,249660497
23123536,249660482
23123536,249660483
23123536,683082703
23123536,249660480
23123548,249660589
23123548,249660590
23123548,249660497
23123548,249660591
23123548,64622532
23123550,249660592
23123550,683082702
23123550,249660594
23123554,249660595
23123554,249660645
23123554,249660694
23123554,249660646
23123557,249660694
23123557,249660715
23123584,249660902
23123584,2642678167
23123584,2642678165
23123584,249660910
23123584,249660911
23123721,82409031
23123721,2521663547
23123721,249661774
23123724,249661991
23123724,249661992
23123725,249661993
23123725,249661994
23123726,24913023
23123726,100294494
23123741,249662080
23123741,3233702937
23123741,3034416933
23123741,3034416935
23123741,2521663551
23123741,249662085
23123749,249662175
23123749,2521663583
23123749,2661587884
23123749,249662172
23123749,249662170
23123749,249662169
23123749,249662168
23123749,929178572
23123749,249662166
23123749,249662126
23123751,249662201
23123751,249662172
23123764,249662559
23123764,249662613
23125877,249685074
23125877,388210706
23125877,1987368995
23125877,1089076027
23125877,1089076101
23125877,2285808230
23125891,249685112
23125891,249685113
23125893,249685113
23125893,3172323184
23125893,3172323183
23125893,249685212
23125896,249685212
23125896,2879837905
23125896,249685272
23125935,249685273
23125935,249685369
23125935,249685368
23125935,249685367
23125935,249685112
23125947,249685273
23125947,249685381
23125947,357561906
23125947,247805454
23125979,249685381
23125979,277624653
23125979,249686018
23125979,442335254
23125979,258393423
23126069,249688481
23126069,357562584
23126069,2879837670
23126069,249688482
23126069,258391330
23126069,249688483
23128465,94186411
23128465,2350539259
23128465,2467125808
23128465,1290413714
23128465,258574075
23128465,1166417004
23128465,94248443
23128465,1619521226
23128465,1619521227
23128465,201647513
23128465,1619521234
23128465,2467125812
23128465,258573336
23128465,202805791
23128465,2876771612
23128465,258573050
23128465,258571925
23128465,2467125810
23128465,94248444
23141069,116111865
23141069,1703356057
23141069,2500448726
23141069,622496879
23141139,24959188
23141139,24959185
23141175,24965988
23141175,249877277
23141197,36592581
23141197,2889084811
23141197,36593254
23141197,36593255
23141197,367548
23141233,249878479
23141233,249878538
23141237,249878563
23141237,249878637
23141357,110548692
23141357,934843054
23141357,205083306
23141371,34909185
23141371,34909186
23142152,249905951
23142152,361229721
23142152,2521663581
23142152,24912996
23142181,249907205
23142181,249907388
23142181,249907390
23142181,1369155829
23142181,249907391
23142181,1369155834
23142181,249907392
23142181,1369155849
23142181,249907393
23142206,249909097
23142206,2679574462
23142206,249909321
23142206,249909549
23142206,249909322
23142216,249909337
23142216,249909549
23142235,249662768
23142235,3002750298
23157614,250217154
23157614,2200327131
23157614,329118671
23157650,250217714
23157650,1333434033
23157650,627847222
23157650,2200326950
23157650,1333434023
23157650,687993953
23157672,250218347
23157672,689456381
23157672,689178502
23157672,2200327020
23157672,250218405
23157690,250218824
23157690,2200327082
23157690,1792905826
23157690,2268735012
23160494,1832256505
23160494,1832256500
23160494,2392409652
23160494,250293445
23162113,250326979
23162113,2578278336
23162113,250327028
23163056,2596022334
23163056,1912916996
23163056,1912916982
23163056,49890798
23163059,166337316
23163059,1664142327
23163059,920939955
23163059,1912916989
23163059,250350656
23163059,1912916984
23163059,2596022337
23163063,250349381
23163063,250349363
23163170,250350439
23163170,2140279453
23163170,250350550
23163170,250350551
23163170,332496058
23163181,49890796
23163181,250350653
23163181,1912916957
23163181,250350655
23163181,250350656
23163195,250350796
23163195,250350806
23163195,250350807
23163200,250350928
23163200,2602173252
23163214,250351055
23163214,250351088
23163214,1320072330
23163214,2619136482
23163214,2619136483
23163214,250351090
23163214,250351091
23163214,250351093
23170621,24958702
23170621,24959058
23170621,24959061
23170621,24959152
23170621,2789010270
23170621,24959084
23170621,2789010261
23170621,2789010224
23170621,24959177
23170621,2789010206
23170621,788000291
